countryFrom,countryTo,value
AM,SY,0.00429
PL,TZ,0.00035
GA,VN,0.00334
BE,GT,0.00128
HT,UG,0.00502
PR,VN,0.00331
EC,VN,0.00269
KO,RU,0.00245
CZ,MK,0.00144
AF,BD,0.00532
AU,GP,0.00314
HR,UG,0.00100
GN,TN,0.00735
ET,MA,0.00114
KO,LT,0.01244
BE,PR,0.00095
KO,PL,0.00265
ML,TG,0.01239
PH,SI,0.00145
FI,KH,0.00110
CU,SV,0.01097
BE,LI,0.00268
GW,TH,0.00339
ER,SD,0.02180
KW,NZ,0.00113
TR,UZ,0.00089
CO,ML,0.00257
CR,TZ,0.00246
EE,UY,0.00219
PE,QA,0.00190
IQ,NG,0.00156
LU,PH,0.00258
DK,NE,0.00142
HR,ID,0.00119
FR,LS,0.00134
BI,RW,0.01980
KO,US,0.00066
BJ,CG,0.00666
IE,KO,0.00456
NG,PL,0.00024
BH,TR,0.00140
CU,LU,0.00239
PR,SG,0.00173
LA,ML,0.01204
BO,NZ,0.00194
IT,TT,0.00067
BO,CR,0.00760
GM,PG,0.00758
GL,NZ,0.00330
LY,SE,0.00080
NA,SE,0.00111
AZ,SE,0.00085
AT,SY,0.00107
CH,GW,0.00133
BI,LK,0.01031
ML,TN,0.00289
MX,RW,0.00148
AZ,MX,0.00167
BA,PT,0.00062
BN,CA,0.00090
NO,UY,0.00072
TD,VN,0.00834
NP,TZ,0.00177
GM,GN,0.01596
SN,SZ,0.01094
KH,LK,0.00379
LK,TZ,0.00158
LB,UA,0.00100
DO,NG,0.00409
GM,TW,0.00097
CU,NZ,0.00091
LK,NI,0.00680
BN,FR,0.00082
OM,TW,0.00082
IT,VA,0.00337
KE,TN,0.00097
GQ,IT,0.00133
GH,MG,0.00390
CV,US,0.00064
AO,NG,0.00367
ET,SY,0.00328
HK,NP,0.00123
AO,KE,0.00422
BG,MT,0.00346
CI,NE,0.01148
BR,IQ,0.00051
CN,PY,0.00091
DZ,NE,0.00665
KR,NG,0.00017
BE,JM,0.00107
BD,GR,0.00047
AT,CG,0.00096
AF,NG,0.00352
CG,PK,0.00174
CI,NP,0.00460
GR,ID,0.00051
ME,US,0.00045
JP,ME,0.00097
IT,SV,0.00118
IT,MM,0.00075
AM,IS,0.00211
PW,US,0.00178
DJ,UK,0.00172
BD,SY,0.00338
MY,TT,0.00194
AT,PA,0.00113
CR,TH,0.00143
PT,SD,0.00057
NA,PT,0.00120
DZ,RO,0.00120
EC,TR,0.00094
MY,VE,0.00075
FI,LI,0.00353
GE,SI,0.00119
GH,TW,0.00050
BI,SE,0.00191
BT,NP,0.01335
BZ,NO,0.00547
MX,TT,0.00211
HU,KO,0.00477
BJ,PE,0.00335
IE,KW,0.00107
EC,TT,0.00962
SY,TH,0.00190
AZ,UG,0.00325
KR,LA,0.00106
AZ,TW,0.00124
GW,ZA,0.00253
CN,YE,0.00049
BW,VN,0.00352
LU,MZ,0.00365
DZ,SN,0.00293
HT,KR,0.00109
CM,CZ,0.00075
QA,SI,0.00120
BJ,ZW,0.00533
KR,ZM,0.00042
CA,TG,0.00088
AU,GL,0.00120
BH,FR,0.00059
PK,UY,0.00115
AT,IQ,0.00074
HU,PA,0.00183
IQ,YE,0.00723
PR,SV,0.02069
BF,VU,0.01682
MY,ZM,0.00091
AD,FR,0.00300
IT,TD,0.00125
ER,UG,0.01150
FI,ML,0.00108
CN,MT,0.00049
PA,PY,0.02015
IR,MG,0.00088
HT,SN,0.00877
BJ,MX,0.00130
RS,SG,0.00065
MK,NO,0.00107
CZ,EC,0.00131
MY,WS,0.00601
CF,DE,0.00082
JM,PK,0.00213
MU,NZ,0.00360
BG,VN,0.00114
NG,SK,0.00093
DK,LY,0.00103
KE,RU,0.00025
MG,MW,0.00508
BR,CV,0.00194
CI,ZW,0.00608
NG,OM,0.00155
ES,RW,0.00060
DE,KG,0.00095
IR,VE,0.00044
AR,KW,0.00113
CO,SN,0.00182
AU,GN,0.00136
MC,PT,0.00198
CF,ZA,0.00291
DK,PG,0.00107
CO,IS,0.00150
BR,MM,0.00107
BW,DK,0.00110
DK,KO,0.00289
GN,KE,0.00552
BD,BT,0.00917
FR,ME,0.00093
KW,YE,0.00673
IE,PH,0.00093
FI,MN,0.00164
GA,JP,0.00051
CR,CZ,0.00124
FI,GT,0.00169
NE,PR,0.01209
SG,UA,0.00041
CM,ID,0.00167
AO,ML,0.01254
FI,JO,0.00080
AU,PY,0.00133
AO,VN,0.00553
NP,QA,0.00228
GM,RU,0.00073
BD,KH,0.00291
BD,IQ,0.00235
BN,JP,0.00085
FI,NA,0.00176
CM,IL,0.00050
PG,SG,0.00179
GE,KE,0.00119
LK,SD,0.00284
CL,NG,0.00046
AL,KO,0.03022
CH,HN,0.00170
CU,IE,0.00086
CH,VU,0.00225
AE,SY,0.00511
ID,SI,0.00105
IT,KO,0.00140
CZ,GH,0.00070
BH,NG,0.00265
AF,NP,0.00775
DO,JP,0.00094
BF,LK,0.00269
PE,SA,0.00073
ET,TR,0.00043
ET,FI,0.00046
BJ,RW,0.00689
BD,ZW,0.00243
SN,ZW,0.00389
AR,GM,0.00143
BF,CN,0.00026
BY,SG,0.00107
MA,YE,0.00362
BO,KE,0.00286
NI,TH,0.00294
LS,PE,0.01111
FR,GL,0.00093
CV,UK,0.00098
SG,TN,0.00066
BN,ID,0.00607
FI,LK,0.00062
GL,UY,0.01013
MN,NZ,0.00224
GQ,PT,0.00230
BR,SR,0.00201
FJ,PH,0.00913
NA,TH,0.00261
CU,IR,0.00045
BD,HT,0.00548
AL,SE,0.00098
LK,MX,0.00077
GW,IT,0.00091
BI,ID,0.00863
CH,FJ,0.00133
IL,LK,0.00054
IT,MU,0.00104
HT,IN,0.00084
NE,ZA,0.00192
BO,CZ,0.00182
KE,LR,0.00686
HT,ZA,0.00229
CF,MG,0.01887
ES,YE,0.00074
GA,TN,0.00340
CO,MW,0.00169
AZ,BG,0.00323
KE,TT,0.00342
BF,BW,0.00580
LB,RS,0.00160
BN,TW,0.00195
AR,LU,0.00088
TD,ZA,0.00350
CU,SA,0.00085
GY,VE,0.01469
BG,TZ,0.00110
GA,RU,0.00088
KO,TR,0.00325
NE,TW,0.00160
LK,PR,0.00432
ES,HT,0.00105
QA,RU,0.00041
LA,NP,0.00775
AE,NG,0.00126
JP,SB,0.00138
MY,ZW,0.00105
IQ,RO,0.00155
DE,GQ,0.00105
KR,UY,0.00040
BI,ZA,0.00332
DE,KO,0.00110
CL,PY,0.00393
MG,TW,0.00120
NZ,TT,0.00232
BI,CM,0.00966
CR,SA,0.00123
MK,TR,0.00103
BO,GY,0.03187
CR,SI,0.00195
DK,RW,0.00098
OM,RO,0.00154
BO,HN,0.02307
LY,PT,0.00086
EG,LV,0.00150
BW,DE,0.00042
BI,IT,0.00119
AZ,KR,0.00070
AE,IQ,0.00356
MG,MZ,0.00365
CN,TO,0.00121
MU,SA,0.00167
MY,TO,0.00410
PH,SN,0.00152
MG,NZ,0.00088
DK,GN,0.00112
ET,MN,0.00211
KE,PA,0.00136
EC,FJ,0.00647
EG,WS,0.00397
PE,SY,0.00205
PG,PT,0.00044
TZ,VU,0.00493
BY,UZ,0.00208
BD,LA,0.00266
BB,FI,0.00124
CM,LY,0.00203
CG,NZ,0.00079
NP,SL,0.00447
AD,NO,0.00370
DO,SG,0.00161
CM,DO,0.00376
AF,CR,0.00539
HK,LY,0.00112
BE,TT,0.00064
BF,CZ,0.00050
ME,NL,0.00060
AZ,UZ,0.00358
OM,PL,0.00033
BW,MU,0.00976
GR,UZ,0.00048
EE,KW,0.00120
MX,UZ,0.00060
DZ,PL,0.00026
GE,UZ,0.00157
KW,SI,0.00084
MM,MW,0.00369
GM,LV,0.00290
AL,RU,0.00054
ET,MM,0.00241
LI,PL,0.00133
CZ,MW,0.00045
CM,IE,0.00038
SG,UZ,0.00066
KW,NG,0.00072
CM,MU,0.00424
ES,ST,0.00197
CM,TG,0.00333
AE,GY,0.00809
PK,SY,0.00097
ES,SV,0.00075
CI,MZ,0.00338
LA,MY,0.00115
MM,ZM,0.00415
LI,LU,0.00631
GH,NZ,0.00037
BR,KW,0.00024
DE,FJ,0.00036
AR,SD,0.00056
DK,SZ,0.00106
CA,YE,0.00031
GN,IN,0.00056
NO,SC,0.00227
LI,MT,0.01408
NE,SK,0.00254
KH,PR,0.00384
BG,CU,0.00080
ID,WS,0.00757
DO,UY,0.00491
MY,SB,0.00195
AT,JM,0.00059
MY,SO,0.00542
IS,WS,0.00916
ML,PR,0.00376
CZ,TN,0.00031
BR,LY,0.00036
CG,CV,0.01087
MK,PA,0.00420
AE,UG,0.00087
MV,MY,0.00626
AT,RW,0.00050
HR,JM,0.00161
GH,VU,0.00586
LB,VN,0.00080
AD,UG,0.00939
CA,ME,0.00051
CN,GQ,0.00057
CH,DO,0.00068
BG,PY,0.00323
PH,TG,0.00414
LU,PE,0.00103
MK,MT,0.00447
AL,SY,0.00547
EC,UG,0.00124
EG,UY,0.00057
AF,CL,0.00147
BH,PE,0.00243
JM,MK,0.00436
BF,KR,0.00021
DE,KM,0.00105
DK,OM,0.00036
AL,JP,0.00031
FI,SY,0.00064
CH,MV,0.00319
GY,PE,0.00648
IL,ZM,0.00035
LC,PA,0.03186
KR,ME,0.00063
OM,TN,0.00119
LI,SA,0.00224
IT,PW,0.00188
BO,SR,0.01388
AT,NP,0.00029
HK,UA,0.00026
KZ,SN,0.00229
DK,LI,0.00145
AR,JO,0.00055
LK,WS,0.00905
MN,PK,0.00124
IS,TH,0.00047
GR,SY,0.00063
LI,SK,0.00517
BT,OM,0.00851
MZ,TR,0.00047
LV,MA,0.00123
FJ,VE,0.00415
BF,GW,0.00496
CV,ES,0.00087
HT,PT,0.00071
SZ,TW,0.00120
AF,HR,0.00232
BA,LB,0.00155
EE,LI,0.00509
BW,DZ,0.00256
EC,LU,0.00183
AN,SG,0.00326
PR,ZA,0.00070
GM,UY,0.00220
IL,VE,0.00028
GE,ZM,0.00130
GW,JP,0.00046
GT,VN,0.00222
CI,SI,0.00120
UG,UY,0.00092
IN,ME,0.00049
FR,SR,0.00068
CL,TZ,0.00034
CI,CZ,0.00077
CU,MT,0.00266
LI,NO,0.00168
BT,UG,0.00420
BJ,SL,0.00673
AO,GH,0.00317
BW,PT,0.00046
LI,PT,0.00121
AO,SE,0.00067
CF,CI,0.00872
BS,NO,0.00370
BN,FI,0.00106
CA,PY,0.00057
EG,GN,0.00207
RS,VE,0.00086
HT,JM,0.00807
BH,PL,0.00057
ID,OM,0.00127
JP,PY,0.00054
EE,GH,0.00079
IE,ZW,0.00059
PE,SI,0.00058
PH,TR,0.00033
DZ,SI,0.00070
AR,KH,0.00075
TH,TN,0.00036
KW,LU,0.00148
EE,ET,0.00067
AL,KR,0.00041
LT,SY,0.00225
EG,VU,0.00292
GT,MN,0.00767
CU,RS,0.00087
GM,SZ,0.00753
KH,MX,0.00069
GM,TR,0.00048
GN,IT,0.00054
AF,AU,0.00050
BD,CL,0.00035
CI,TJ,0.01167
IN,MK,0.00023
PH,WS,0.01051
KW,SN,0.00175
AL,BG,0.00186
BF,UA,0.00064
CR,KR,0.00025
NI,NO,0.00094
BW,GM,0.00389
BN,UA,0.00173
IS,KE,0.00063
KE,TD,0.00319
BZ,PR,0.01997
CO,JM,0.00167
CZ,MZ,0.00065
FR,SZ,0.00050
AE,VE,0.00131
BN,GE,0.00345
GH,HT,0.00313
DZ,IL,0.00030
NA,SL,0.01129
CM,GN,0.00441
KE,MT,0.00145
CH,CV,0.00099
AT,MW,0.00030
SL,TZ,0.00295
DJ,KE,0.00604
JM,PT,0.00048
GT,MW,0.00331
HK,KZ,0.00096
BB,CF,0.01805
NA,NZ,0.00120
LB,PA,0.00229
MG,MN,0.00588
CA,CV,0.00072
CG,CU,0.00213
GA,MA,0.00157
IR,SO,0.00323
JP,MT,0.00029
HN,IN,0.00060
BO,FI,0.00071
LU,UG,0.00078
ET,TJ,0.00453
GR,SC,0.00235
FJ,IL,0.00099
CG,IE,0.00074
CG,HT,0.00660
IR,YE,0.00050
FJ,UG,0.00277
CG,TN,0.00154
GA,ZW,0.00323
BA,SA,0.00058
RW,SD,0.00273
GM,HK,0.00093
JO,PL,0.00030
RU,ZW,0.00032
ET,LY,0.00162
CZ,ME,0.00154
AR,MT,0.00098
AD,UK,0.00111
AE,BT,0.00693
HU,RW,0.00080
ES,GY,0.00103
LA,RU,0.00070
CF,MA,0.00325
AR,CY,0.00051
BA,KR,0.00024
BJ,HK,0.00093
LR,NG,0.00298
UZ,ZA,0.00053
EE,GL,0.00348
IN,JM,0.00029
BI,BR,0.00086
BZ,EC,0.01621
GN,ZA,0.00152
GE,KZ,0.00177
LU,SD,0.00148
IR,PG,0.00044
JO,SY,0.00285
MZ,TD,0.00895
UK,VA,0.00122
BZ,TH,0.00425
BI,MG,0.01076
CF,KE,0.00265
ES,ME,0.00061
NO,TT,0.00081
CL,CM,0.00042
EE,SA,0.00033
CU,KE,0.00067
HR,TT,0.00195
DK,YE,0.00060
LV,MD,0.00606
JM,PH,0.00280
LA,MX,0.00125
AU,TV,0.00472
BO,RO,0.00124
CM,PA,0.00218
AZ,PK,0.00102
IQ,PL,0.00033
GA,GR,0.00063
AF,GH,0.00304
MR,ZA,0.00195
GR,GT,0.00083
CN,RW,0.00020
DO,TZ,0.00297
MM,RW,0.00620
BJ,EG,0.00079
GT,IE,0.00109
CV,FR,0.00066
CR,MK,0.00300
CA,CF,0.00056
LB,PE,0.00098
BF,LR,0.00740
AR,LY,0.00086
EE,PE,0.00083
FM,MW,0.01077
CA,LI,0.00075
HU,ID,0.00035
BE,GD,0.00150
LT,MN,0.00289
CG,ML,0.00344
CF,NG,0.00230
PY,UA,0.00220
GW,KM,0.04256
FJ,NG,0.00200
AZ,CN,0.00023
CO,SK,0.00063
BW,HK,0.00119
BF,CY,0.00163
LR,TZ,0.00434
IS,LI,0.00614
FM,NZ,0.00375
BA,IE,0.00059
MN,PA,0.00615
SA,SK,0.00034
FI,ZW,0.00046
CA,VA,0.00180
BD,BW,0.00177
BT,NG,0.00303
BE,BN,0.00080
BN,SE,0.00067
CA,DJ,0.00128
CG,LU,0.00206
SI,TH,0.00027
GT,GY,0.01892
CR,JM,0.00376
CR,PL,0.00036
EC,ET,0.00131
BA,JM,0.00356
CY,HK,0.00067
IE,SZ,0.00167
PG,ZW,0.00332
LU,ZM,0.00143
CG,HK,0.00102
BO,ZA,0.00078
AZ,CZ,0.00086
CZ,MG,0.00083
AO,CG,0.00668
BR,TV,0.00541
AE,HK,0.00064
HR,NA,0.00202
AN,CA,0.00101
BE,LY,0.00048
BG,HK,0.00038
IL,MW,0.00031
KO,MA,0.00436
MZ,YE,0.00414
CG,SD,0.00264
AE,NE,0.00347
HU,ZW,0.00062
CO,TZ,0.00055
CH,TT,0.00049
MG,SA,0.00082
BO,ZW,0.00362
CF,VN,0.00347
PR,RW,0.00415
IL,PA,0.00059
FI,MU,0.00132
CI,GW,0.00757
NP,TR,0.00032
LS,SN,0.00734
SL,UG,0.00281
SI,UG,0.00044
CL,KW,0.00061
MU,TN,0.00353
CI,GR,0.00059
CO,ZW,0.00110
AE,ZW,0.00184
BN,CZ,0.00135
AU,BI,0.00075
AR,GW,0.00156
AT,GL,0.00101
GR,LR,0.00169
GQ,NG,0.00294
HR,MA,0.00051
HR,LB,0.00070
CF,JP,0.00053
VN,ZM,0.00105
BS,NG,0.00678
GH,KW,0.00125
BR,MU,0.00075
EC,RO,0.00089
SC,ZA,0.00262
AN,AT,0.00198
CL,TT,0.00124
CI,IL,0.00052
BI,CN,0.00051
BF,MM,0.00408
JM,SI,0.00142
IN,SV,0.00060
BF,PE,0.00125
CN,LR,0.00058
BT,DE,0.00054
LB,SD,0.00140
BH,RU,0.00053
PH,RW,0.00237
MG,ZM,0.00285
GD,PA,0.01486
BO,ID,0.00204
GQ,MW,0.00659
RU,YE,0.00051
MW,SZ,0.00508
CN,GA,0.00021
BD,NI,0.00262
TT,UG,0.00206
PE,RS,0.00076
IT,SL,0.00046
HR,PA,0.00156
CZ,LI,0.00226
EC,NG,0.00089
BF,PY,0.00583
AF,TZ,0.00256
KO,UK,0.00051
ET,LS,0.00445
FI,SN,0.00038
IE,PY,0.00174
GE,PY,0.00440
BB,BR,0.00070
HR,KZ,0.00125
GW,VN,0.00301
AL,AT,0.00065
CY,LB,0.00127
BA,HU,0.00062
UZ,YE,0.00390
FI,GY,0.00202
JO,LY,0.00281
AE,EC,0.00204
CF,KH,0.00805
AU,KG,0.00076
BO,EG,0.00107
RW,TW,0.00055
NE,PE,0.00278
AD,CA,0.00165
KE,RS,0.00047
JP,ZW,0.00019
BO,RU,0.00049
PE,RW,0.00190
AL,TH,0.00115
BH,GR,0.00075
PR,PT,0.00043
HN,TZ,0.00373
KZ,MX,0.00067
CR,HR,0.00111
BR,BZ,0.00163
HT,PA,0.00777
GA,IN,0.00026
BB,CN,0.00042
MK,UA,0.00092
GR,SB,0.00169
DO,PY,0.01741
MY,TG,0.00118
BG,SA,0.00028
AZ,HR,0.00154
GT,RO,0.00147
GE,SZ,0.00423
ET,MR,0.00453
BD,LB,0.00081
HU,KH,0.00075
CZ,UG,0.00028
GA,SG,0.00087
MY,SN,0.00044
DE,SC,0.00074
HU,LI,0.00239
EC,IE,0.00066
BH,TH,0.00112
GL,IS,0.00420
CG,PT,0.00039
DZ,MG,0.00248
BG,BN,0.00253
GR,PA,0.00067
CN,SC,0.00080
AF,SO,0.05300
BE,DM,0.00208
BF,NZ,0.00054
SI,UY,0.00076
MN,SG,0.00113
GH,GR,0.00027
CM,SG,0.00040
BD,MG,0.00171
GA,ZM,0.00280
BH,CN,0.00026
LK,QA,0.00102
GR,NP,0.00034
CM,SK,0.00085
GT,ID,0.00242
BZ,DO,0.03711
AD,PL,0.00292
ER,ES,0.00121
LU,MR,0.00631
CH,GY,0.00118
CZ,PH,0.00046
CG,TW,0.00053
GH,IQ,0.00134
SE,SY,0.00041
LB,TG,0.00351
BF,DO,0.00507
KW,SO,0.02182
KG,PT,0.00104
BZ,ES,0.00145
BJ,TO,0.02081
KG,NG,0.00266
DZ,NO,0.00033
BT,KE,0.00349
GR,ME,0.00118
LR,NO,0.00163
ME,NZ,0.00164
NE,PH,0.00346
IE,NI,0.00128
GA,MX,0.00079
BN,IT,0.00042
PH,SV,0.00592
BE,SC,0.00180
BI,ES,0.00076
GM,SB,0.00993
LU,MK,0.00200
SR,VE,0.00640
BW,SI,0.00135
CN,SV,0.00050
MN,SI,0.00166
PY,TR,0.00124
AU,CV,0.00085
GM,MX,0.00065
PH,QA,0.00118
HU,UG,0.00030
AE,FJ,0.00457
RU,SN,0.00027
HK,MN,0.00146
HT,PY,0.01543
BF,TN,0.00105
ML,RU,0.00038
DO,LK,0.00401
MM,NG,0.00164
BO,NP,0.00273
CI,MX,0.00074
IL,MC,0.00126
AE,PE,0.00115
LV,PH,0.00199
BY,KZ,0.00234
CL,TO,0.00525
MG,MU,0.00944
GT,HT,0.00968
ML,MN,0.00491
KO,NO,0.00168
IS,NP,0.00121
CU,MK,0.00207
AO,GA,0.00738
AU,SC,0.00118
HU,ZM,0.00054
CU,HT,0.00383
AF,CI,0.00666
DK,UZ,0.00039
BI,HU,0.00203
MG,RU,0.00045
ET,LT,0.00082
AO,NZ,0.00143
DZ,NG,0.00061
OM,TR,0.00041
MG,SC,0.01701
FR,TO,0.00139
DK,VU,0.00159
FI,PY,0.00134
SD,TD,0.00727
LS,VN,0.00457
IQ,UZ,0.00237
CL,DZ,0.00051
CZ,KW,0.00053
FI,VE,0.00033
JM,SG,0.00096
BT,MM,0.01808
GH,PL,0.00021
GE,NP,0.00114
PT,TT,0.00058
IE,LI,0.00228
LK,MG,0.00222
CA,LC,0.00180
IN,MG,0.00026
MY,MZ,0.00058
FM,JP,0.00111
LT,MA,0.00079
AF,RU,0.00070
JP,NA,0.00035
MG,PY,0.00962
NO,TN,0.00023
BJ,CR,0.00280
BZ,NL,0.00143
LA,MM,0.01050
BW,SA,0.00085
CM,PL,0.00022
CO,LV,0.00119
MM,TZ,0.00239
CG,NO,0.00055
KW,MX,0.00052
DE,DM,0.00085
BE,BZ,0.00217
CG,LR,0.01087
LA,RW,0.00664
IQ,JP,0.00018
GE,GH,0.00089
JP,YE,0.00030
KH,NO,0.00053
MN,NO,0.00078
PH,PY,0.00536
HK,LK,0.00055
BW,PE,0.00214
BW,LK,0.00229
AU,NI,0.00049
BG,TJ,0.00424
AO,DE,0.00033
DK,NA,0.00072
SE,SZ,0.00082
BT,CN,0.00059
FM,UK,0.00079
AL,YE,0.00628
BZ,NI,0.03143
DZ,NZ,0.00047
BG,CM,0.00070
AM,UZ,0.00161
CO,GM,0.00125
JM,LB,0.00238
GM,GT,0.00491
CI,FI,0.00060
MX,VA,0.00528
BO,PH,0.00283
ES,LY,0.00032
EG,PR,0.00095
LA,UG,0.00244
DK,ST,0.00318
PK,YE,0.00111
CM,HK,0.00052
BA,KW,0.00210
GH,LA,0.00304
NA,PH,0.00350
LU,NP,0.00124
ME,TR,0.00110
AU,TJ,0.00088
IQ,NO,0.00042
AT,PG,0.00054
CZ,PG,0.00084
BR,TT,0.00048
HN,TW,0.00136
QA,TT,0.00279
AE,SK,0.00106
CZ,ML,0.00069
IQ,TW,0.00041
PE,SN,0.00122
GY,NL,0.00101
BZ,HT,0.03290
GA,GQ,0.01181
GD,TT,0.01865
BG,MA,0.00054
DO,RW,0.00771
CZ,VN,0.00030
BI,ZW,0.00765
DO,TH,0.00173
AO,CI,0.00694
CZ,SD,0.00053
FJ,KE,0.00230
HR,NG,0.00036
GE,HK,0.00052
CI,GP,0.02096
SY,TW,0.00059
GE,NG,0.00052
GA,MY,0.00072
BY,SK,0.00114
GY,IT,0.00080
LS,MZ,0.00980
PH,ZM,0.00159
DO,GE,0.00383
CG,KH,0.00351
CU,ZW,0.00170
BA,RO,0.00080
AO,SD,0.00482
ES,LR,0.00087
HU,LK,0.00042
ID,SV,0.00426
ID,MN,0.00236
GR,HN,0.00145
GR,RW,0.00059
BT,VN,0.00457
CN,FJ,0.00039
BG,LI,0.00424
MA,SR,0.00436
LB,SK,0.00090
DJ,TN,0.00805
GL,IE,0.00156
IR,PR,0.00043
CG,SA,0.00073
ML,TR,0.00050
GN,MX,0.00171
GA,LY,0.00443
GW,MW,0.00449
SB,UK,0.00049
BI,NP,0.00578
GE,LU,0.00106
KO,MK,0.01094
AZ,HU,0.00091
EE,KE,0.00052
CA,KN,0.00233
GN,MA,0.00339
BE,SZ,0.00098
AR,BZ,0.00390
BN,NZ,0.00144
EG,TT,0.00128
BW,ES,0.00034
LU,TN,0.00087
AR,BF,0.00053
DZ,HK,0.00061
BB,SY,0.00876
KR,TN,0.00013
AD,BE,0.00294
GA,KH,0.00388
IE,LK,0.00040
KE,TR,0.00017
GH,LY,0.00190
DM,HU,0.00371
ML,PE,0.00173
SK,SN,0.00112
UG,YE,0.00177
BW,SG,0.00092
KE,MM,0.00189
NP,TN,0.00093
FI,PR,0.00063
IS,TN,0.00084
HT,TH,0.00154
MY,TN,0.00028
GY,SE,0.00129
ES,GP,0.00161
FJ,SB,0.02162
BD,ZM,0.00105
PL,SY,0.00048
IR,ZM,0.00027
AN,DE,0.00074
BE,LR,0.00129
ET,VE,0.00084
KE,KO,0.00355
EG,LR,0.00257
CZ,JM,0.00090
MW,NE,0.00340
BJ,BO,0.00411
BD,KG,0.00402
CL,MY,0.00015
KE,LY,0.00127
SD,ZW,0.00211
BH,IL,0.00066
GA,PL,0.00048
BF,ER,0.01030
MM,ZW,0.00479
ES,ZW,0.00023
DE,TJ,0.00055
AE,CO,0.00086
PK,VE,0.00050
ML,PK,0.00082
BG,SG,0.00030
CY,LI,0.00734
NA,UG,0.00213
BT,NZ,0.00237
LB,MK,0.00189
CO,HT,0.00247
BZ,PT,0.00196
BD,FJ,0.00302
TT,ZW,0.00433
BO,MY,0.00081
AT,MU,0.00110
LR,SL,0.02194
BA,IR,0.00031
MN,RO,0.00143
AL,CA,0.00033
LI,LV,0.00975
KE,LV,0.00100
MZ,SA,0.00065
MN,UA,0.00135
BN,NG,0.00185
AF,GR,0.00100
SK,VE,0.00096
MR,NG,0.00308
CL,ME,0.00175
MX,NE,0.00108
BY,CL,0.00057
HK,SD,0.00074
CO,IQ,0.00106
IL,MK,0.00049
PT,YE,0.00050
SK,TJ,0.00517
BZ,HN,0.04652
AU,ER,0.00118
CI,HR,0.00137
PG,TR,0.00060
AF,UG,0.00244
CR,MZ,0.00273
BW,IN,0.00027
AU,SV,0.00074
CM,IR,0.00020
SA,UZ,0.00061
HR,VN,0.00055
IE,MG,0.00084
HT,MN,0.00943
CM,LU,0.00104
IL,SD,0.00036
TM,TR,0.00619
ES,LA,0.00051
OM,SK,0.00130
AT,LY,0.00053
MD,NO,0.00105
KW,MK,0.00257
LU,TZ,0.00082
KZ,SA,0.00069
BA,FI,0.00046
AD,NZ,0.00530
GH,PH,0.00109
BH,JP,0.00031
ME,RO,0.00208
GM,IR,0.00036
CL,MN,0.00120
FI,NP,0.00035
GD,KE,0.00398
CN,MR,0.00060
IQ,MX,0.00055
KZ,LA,0.00605
IL,MD,0.00095
IS,PH,0.00125
BA,PA,0.00343
BO,GR,0.00070
DZ,QA,0.00114
KH,RW,0.00363
BG,IQ,0.00107
BT,ZA,0.00192
BZ,UG,0.00693
JO,SD,0.00185
CH,SV,0.00086
KM,NZ,0.00459
HT,KH,0.00633
JM,SA,0.00089
DZ,GN,0.00526
BF,IE,0.00051
HT,NI,0.01138
LC,TT,0.04000
KH,SK,0.00162
MM,NZ,0.00129
AR,SY,0.00087
BO,TW,0.00066
GW,UG,0.00277
TN,UY,0.00102
BY,LU,0.00139
DO,TG,0.01343
NI,ZA,0.00109
KH,NI,0.00605
CZ,LK,0.00040
MR,NE,0.01695
IN,MV,0.00223
NI,UA,0.00163
BF,PR,0.00273
EG,NE,0.00131
ID,RS,0.00068
CI,TD,0.01048
CN,HT,0.00035
MA,OM,0.00109
MU,SE,0.00084
MU,UG,0.00319
DE,SB,0.00053
EG,ZM,0.00060
CI,PE,0.00191
SY,ZA,0.00071
PE,ZW,0.00147
AO,GQ,0.01952
GE,UG,0.00071
HU,ME,0.00162
BN,TR,0.00097
MU,MY,0.00150
BF,HR,0.00090
CL,SV,0.00217
BG,QA,0.00071
AZ,EG,0.00101
CN,LY,0.00021
CN,UM,0.00227
IQ,ZW,0.00227
BN,MX,0.00131
NG,UY,0.00066
AN,BR,0.00135
CN,ER,0.00080
JO,VN,0.00106
BR,MC,0.00082
BG,PH,0.00086
MZ,PK,0.00077
NG,PY,0.00235
TZ,UY,0.00096
LK,PA,0.00232
MN,PY,0.01222
GT,PY,0.01255
BJ,BW,0.00387
SE,SO,0.00301
CR,PY,0.00719
IN,LS,0.00071
PE,UZ,0.00154
HN,LK,0.00503
BD,BJ,0.00138
EE,ME,0.00345
CL,ID,0.00038
GT,TZ,0.00214
BA,CR,0.00245
AF,CH,0.00059
JM,SC,0.01848
EG,UZ,0.00072
AR,NA,0.00120
AT,CV,0.00142
AF,VN,0.00265
HN,ZA,0.00162
CI,PK,0.00091
AL,CN,0.00026
MX,SY,0.00079
PL,PY,0.00101
SD,UZ,0.00221
LB,MC,0.00490
LU,ZW,0.00164
BD,CO,0.00057
DK,TG,0.00085
CR,MW,0.00190
MX,TN,0.00030
FI,ZM,0.00040
DO,SV,0.01922
EG,HN,0.00221
IL,IQ,0.00039
AD,SE,0.00246
BA,ZA,0.00051
BD,JO,0.00106
DK,DO,0.00096
TG,TO,0.04124
DK,FJ,0.00094
NE,PT,0.00059
BE,KG,0.00115
EG,ML,0.00081
GR,HT,0.00103
BR,DM,0.00156
BD,HU,0.00032
